Severity	Alarm Raised	Asset ID	Asset Name	Alarm Description	Acknowledged	By	Cleared	Comments	Location
CAME UNACK High	2024.07.04 09:05:36.382	PKV-W-PSD-023	Parkville Platform 1 Zone 3 PSD 23	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.04 08:54:20.381	PKV-E-PSD-030	Parkville Platform 2 Zone 3 PSD 30	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.04 08:52:14.399	PKV-W-DDX-002	Parkville Platform 1 Zone 2 DD 02	Driver Door Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.04 08:47:40.399	PKV-E-EED-036	Parkville Platform 2 Zone 3 EED 36	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.04 08:45:44.397	PKV-W-EED-021	Parkville Platform 1 Zone 2 EED 21	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.04 08:45:28.398	PKV-E-EED-037	Parkville Platform 2 Zone 3 EED 37	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.04 08:43:52.398	PKV-E-EED-038	Parkville Platform 2 Zone 3 EED 38	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.04 08:42:02.405	PKV-E-EED-039	Parkville Platform 2 Zone 3 EED 39	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.04 08:35:58.404	PKV-E-EED-040	Parkville Platform 2 Zone 3 EED 40	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.04 08:19:18.382	PKV-W-PSD-022	Parkville Platform 1 Zone 3 PSD 22	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.04 08:05:22.392	DMA-W-PED-001	Anzac Platform 1 PED 01	Platform End Door opened!				0	AZC
CAME UNACK High	2024.07.04 08:01:20.378	PKV-W-PSD-004	Parkville Platform 1 Zone 1 PSD 04	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.03 14:28:28.379	PKV-W-PSD-021	Parkville Platform 1 Zone 2 PSD 21	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.03 13:48:10.378	PKV-W-PSD-020	Parkville Platform 1 Zone 2 PSD 20	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.03 13:43:00.379	PKV-E-PED-002	Parkville Platform 2 PED 02	Platform End Door Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.03 13:20:18.380	PKV-W-PSD-019	Parkville Platform 1 Zone 2 PSD 19	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.03 12:50:16.397	PKV-E-PED-001	Parkville Platform 2 PED 01	Platform End Door Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.03 12:50:16.378	PKV-W-PSD-018	Parkville Platform 1 Zone 2 PSD 18	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.03 12:38:08.418	PKV-E-PSD-027	Parkville Platform 2 Zone 3 PSD 27	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.03 12:38:08.397	PKV-E-EED-023	Parkville Platform 2 Zone 3 EED 23	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.03 12:07:08.381	PKV-W-PSD-017	Parkville Platform 1 Zone 2 PSD 17	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.03 09:45:08.377	PKV-W-PSD-016	Parkville Platform 1 Zone 2 PSD 16	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.03 09:07:54.379	PKV-W-PSD-015	Parkville Platform 1 Zone 2 PSD 15	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.03 08:09:48.386	PKV-W-PSD-014	Parkville Platform 1 Zone 2 PSD 14	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.03 08:06:44.383	PKV-W-PED-002	Parkville Platform 1 PED 02	Platform End Door Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.02 14:57:46.379	PKV-W-PED-001	Parkville Platform 1 PED 01	Platform End Door Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.02 14:57:28.403	PKV-W-PSD-005	Parkville Platform 1 Zone 1 PSD 05	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.02 09:12:31.977	TNC-E-EED-021	State Library Platform 2 Zone 2 EED 21	EED Unscheduled Door Opening!				0	STL
CAME UNACK High	2024.07.01 14:16:13.974	TNC-W-EED-033	State Library Platform 1 Zone 3 EED 33	EED Unscheduled Door Opening!				0	STL
CAME UNACK High	2024.07.01 12:45:21.969	TNC-E-EED-008	State Library Platform 2 Zone 1 EED 08	EED Unscheduled Door Opening!				0	STL
CAME UNACK High	2024.07.01 12:32:43.957	TNC-E-PSD-030	State Library Platform 2 Zone 3 PSD 30	PSD Unscheduled Door Opening!				0	STL
