Severity	Alarm Raised	Asset ID	Asset Name	Alarm Description	Acknowledged	By	Cleared	Comments	Location
CAME UNACK High	2024.02.27 09:56:28.983	PKV-W-PED-001	Parkville Platform 1 PED 01	Platform End Door opened!				0	PKV
CAME UNACK High	2024.02.27 09:49:35.557	DMA_SSX_0002	TVCS Shaft Smoke Detection System 02	Smoke detected in shaft!				0	SDU
CAME UNACK High	2024.02.27 09:49:35.557	DMA_SSX_0001	TVCS Shaft Smoke Detection System 01	Smoke detected in shaft!				0	SDU
CAME UNACK High	2024.02.27 08:42:39.189	SKP-ZONE-0004	Westbound Detection Zone 2	TIAS activated! 				0	SDU
CAME UNACK High	2024.02.27 08:38:52.998	PKV-W-EED-026	Parkville Platform 1 Zone 3 EED 26	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.02.27 08:23:52.992	PKV-W-EED-012	Parkville Platform 1 Zone 1 EED 12	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.02.27 08:18:19.001	PKV-W-EED-010	Parkville Platform 1 Zone 1 EED 10	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.02.27 07:18:51.187	SKP-ZONE-0003	Westbound Detection Zone 1	TIAS activated! 				0	SDU
CAME UNACK High	2024.02.27 07:08:48.183	SKP-ZONE-0002	Eastbound Detection Zone 2	TIAS activated! 				0	SDU
CAME UNACK High	2024.02.27 07:08:20.189	SKP-ZONE-0001	Eastbound Detection Zone 1	TIAS activated! 				0	SDU
CAME UNACK High	2024.02.26 16:01:49.442	AEN_TFN_0101_03_DS	Tunnel Ventilation Fan - West End - Duty Selection	Tunnel Section 01 - Ventilation Unavailable!				0	SDU
CAME UNACK High	2024.02.26 16:01:35.447	AEN_OFN_0201_02_DS	Over Track Exhaust Fan - East End - Duty Selection	Arden - East End Over Track Ventilation Unavailable!				0	SDU
CAME UNACK High	2024.02.26 16:01:30.443	AEN_OFN_0101_02_DS	Over Track Exhaust Fan - West End - Duty Selection	Arden - West End Over Track Ventilation Unavailable!				0	SDU
CAME UNACK High	2024.02.26 09:46:23.268	PKV_TEP_0301_02_DS	Tunnel Drainage Pump - Duty Selection	Risk of track flooding!				0	PKV
CAME UNACK High	2024.02.26 09:42:59.119	PKV-W-PED-002	Parkville Platform 1 PED 02	Platform End Door Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.02.26 09:42:59.001	PKV-E-PED-002	Parkville Platform 2 PED 02	Platform End Door Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.02.26 09:42:02.026	DMA_TEP_0303_04_DS	Tunnel Drainage Pump - Duty Selection	Risk of track flooding!				0	AZC
CAME UNACK High	2024.02.26 09:42:01.639	DMA_TEP_0301_02_DS	Tunnel Drainage Pump - Duty Selection	Risk of track flooding!				0	AZC
CAME UNACK High	2024.02.26 09:40:45.483	SDU_TEP_0301_02_DS	Tunnel Drainage Pump - Duty Selection	Risk of track flooding!				0	SDU
CAME UNACK High	2024.02.26 09:40:32.339	TSC-W-PED-002	Town Hall Platform 1 PED 02	Platform End Door Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.02.26 09:40:32.306	TSC-E-PED-002	Town Hall Platform 2 PED 02	Platform End Door Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.02.26 09:39:58.209	PKV-W-EED-007	Parkville Platform 1 Zone 1 EED 07	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.02.26 09:39:54.312	DMA-W-PED-002	Anzac Platform 1 PED 02	Platform End Door Unscheduled Door Opening!				0	AZC
CAME UNACK High	2024.02.26 09:39:54.298	DMA-E-PED-002	Anzac Platform 2 PED 02	Platform End Door Unscheduled Door Opening!				0	AZC
CAME UNACK High	2024.02.26 09:39:45.909	TNC-W-PED-002	State Library Platform 1 PED 02	Platform End Door Unscheduled Door Opening!				0	STL
CAME UNACK High	2024.02.26 09:39:45.897	TNC-E-PED-002	State Library Platform 2 PED 02	Platform End Door Unscheduled Door Opening!				0	STL
CAME UNACK High	2024.02.26 09:39:20.691	PKV-W-EED-006	Parkville Platform 1 Zone 1 EED 06	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.02.26 09:39:17.472	PKV-W-PED-001	Parkville Platform 1 PED 01	Platform End Door Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.02.26 09:39:17.338	PKV-E-PED-001	Parkville Platform 2 PED 01	Platform End Door Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.02.26 09:39:00.653	TSC-W-EED-038	Town Hall Platform 1 Zone 3 EED 38	EED Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.02.26 09:39:00.566	TSC-W-EED-035	Town Hall Platform 1 Zone 3 EED 35	EED Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.02.26 09:39:00.478	TSC-W-EED-031	Town Hall Platform 1 Zone 3 EED 31	EED Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.02.26 09:39:00.401	TSC-W-EED-028	Town Hall Platform 1 Zone 3 EED 28	EED Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.02.26 09:39:00.312	TSC-W-EED-024	Town Hall Platform 1 Zone 3 EED 24	EED Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.02.26 09:39:00.211	TSC-W-EED-018	Town Hall Platform 1 Zone 1 EED 18	EED Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.02.26 09:39:00.134	TSC-W-EED-014	Town Hall Platform 1 Zone 1 EED 14	EED Unscheduled Door Opening!				0	THL
