Severity	Alarm Raised	Asset ID	Asset Name	Alarm Description	Acknowledged	By	Cleared	Comments	Location
CAME UNACK High	2024.05.08 00:01:04.122	DMA_TEP_0303_04_DS	Tunnel Drainage Pump - Duty Selection	Risk of track flooding!				0	AZC
CAME UNACK High	2024.05.08 00:01:03.366	PKV_TEP_0301_02_DS	Tunnel Drainage Pump - Duty Selection	Risk of track flooding!				0	PKV
CAME UNACK High	2024.05.08 00:01:03.366	PKV_TEP_0303_04_DS	Tunnel Drainage Pump - Duty Selection	Risk of track flooding!				0	PKV
CAME UNACK High	2024.05.07 20:55:46.316	PKV-W-PED-001	Parkville Platform 1 PED 01	Platform End Door Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.05.07 20:55:32.309	PKV-E-PED-002	Parkville Platform 2 PED 02	Platform End Door Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.05.07 19:19:16.312	TNC-W-PED-001	State Library Platform 1 PED 01	Platform End Door Unscheduled Door Opening!				0	STL
CAME UNACK High	2024.05.07 19:13:18.333	TNC-W-PED-002	State Library Platform 1 PED 02	Platform End Door Unscheduled Door Opening!				0	STL
CAME UNACK High	2024.05.07 19:01:04.576	TSC-W-PED-001	Town Hall Platform 1 PED 01	Platform End Door Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.05.07 14:33:24.957	PKV_SSX_0002	TVCS Shaft Smoke Detection System 02	Shaft smoke detection unavailable!				0	SDU
CAME UNACK High	2024.05.07 14:15:35.973	PKV_OFN_0001_03_DS	Over Track Exhaust Fan 01 - Duty Selection	All fans inoperative!				0	PKV
CAME UNACK High	2024.05.07 14:13:49.974	PKV_TFN_0201_03_DS	Tunnel Ventilation Fan 01 - East End - Duty Selection	All fans inoperative!				0	PKV
CAME UNACK High	2024.05.06 13:49:44.822	SYP-ZONE-0003	Westbound Detection Zone 1	TIAS activated! 				0	SDU
CAME UNACK High	2024.05.06 13:21:29.819	SKP-ZONE-0003	Westbound Detection Zone 1	TIAS activated! 				0	SDU
CAME UNACK High	2024.05.06 09:24:49.474	TSC-W-PSD-030	Town Hall Platform 1 Zone 3 PSD 30	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.05.06 09:24:37.553	TSC-W-PSD-010	Town Hall Platform 1 Zone 2 PSD 10	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.05.06 09:24:19.513	TSC-E-PSD-010	Town Hall Platform 2 Zone 2 PSD 10	PSD obstructed on opening or closing!				0	THL
