Severity	Alarm Raised	Asset ID	Asset Name	Alarm Description	Acknowledged	By	Cleared	Comments	Location
CAME UNACK High	2024.02.28 07:37:35.798	_Event_2	MTTHL:_Event_2.	License expires				0	AZC
CAME UNACK High	2024.02.28 07:19:05.910	AEN-E-PED-002	Arden Platform 2 PED 02	Platform End Door opened!				0	ARN
CAME UNACK High	2024.02.28 01:20:45.220	PKV-E-PSD-018	Parkville Platform 2 Zone 2 PSD 18	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.02.27 18:33:23.921	AEN-W-EED-007	Arden Platform 1 Zone 1 EED 07	EED Unscheduled Door Opening!				0	ARN
CAME UNACK High	2024.02.27 17:50:31.925	TNC-E-EED-031	State Library Platform 2 Zone 3 EED 31	EED Unscheduled Door Opening!				0	STL
CAME UNACK High	2024.02.27 17:50:09.929	TNC-E-EED-032	State Library Platform 2 Zone 3 EED 32	EED Unscheduled Door Opening!				0	STL
CAME UNACK High	2024.02.27 17:44:55.924	TNC-E-EED-040	State Library Platform 2 Zone 3 EED 40	EED Unscheduled Door Opening!				0	STL
CAME UNACK High	2024.02.27 15:00:52.464	AEN_OFN_0201_02_DS	Over Track Exhaust Fan - East End - Duty Selection	Arden - East End Over Track Ventilation Unavailable!				0	SDU
CAME UNACK High	2024.02.27 14:35:46.462	AEN_OFN_0101_02_DS	Over Track Exhaust Fan - West End - Duty Selection	Arden - West End Over Track Ventilation Unavailable!				0	SDU
CAME UNACK High	2024.02.27 13:42:16.571	DMA_SSX_0002	TVCS Shaft Smoke Detection System 02	Smoke detected in shaft!				0	SDU
CAME UNACK High	2024.02.27 13:42:16.571	DMA_SSX_0001	TVCS Shaft Smoke Detection System 01	Smoke detected in shaft!				0	SDU
CAME UNACK High	2024.02.27 12:24:09.000	PKV-E-EED-010	Parkville Platform 2 Zone 1 EED 10	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.02.27 12:06:50.997	PKV-E-EED-022	Parkville Platform 2 Zone 3 EED 22	EED Unscheduled Door Opening!				0	PKV
