Severity	Alarm Raised	Asset ID	Asset Name	Alarm Description	Acknowledged	By	Cleared	Comments	Location
WENT UNACK Med	2024.10.15 07:13:44.416	_TSC-BMS-PLC	MTTHL:_TSC-BMS-PLC.	Communications Fault - Town Hall Server 1 to Town Hall BMS PLC			2024.10.15 07:13:44.597	0	THL
WENT UNACK Med	2024.10.15 07:13:44.406	_TSC-BMS-PLC_2	MTTHL:_TSC-BMS-PLC_2.	Communications Fault - Town Hall Server 2 to Town Hall BMS PLC			2024.10.15 07:13:44.563	0	AZC
WENT UNACK Med	2024.10.14 20:19:52.045	_TSC-TVC-PLC_2	MTTHL:_TSC-TVC-PLC_2.	Communications Fault - Town Hall Server 2 to Town Hall TVCS PLC			2024.10.14 20:20:32.964	0	AZC
WENT UNACK Med	2024.10.14 20:19:52.043	_TSC-TVC-PLC	MTTHL:_TSC-TVC-PLC.	Communications Fault - Town Hall Server 1 to Town Hall TVCS PLC			2024.10.14 20:20:13.467	0	THL
WENT UNACK Med	2024.10.14 20:19:51.939	_DMA-TVC-PLC_2	MTAZC:_DMA-TVC-PLC_2.	Communication Fault - Anzac Server 2 to Anzac TVCS PLC			2024.10.14 20:20:37.083	0	ARN
WENT UNACK Med	2024.10.14 20:19:51.936	_DMA-TVC-PLC	MTAZC:_DMA-TVC-PLC.	Communications Fault - Anzac Server 1 to Anzac TVCS PLC			2024.10.14 20:20:14.565	0	AZC
WENT UNACK Med	2024.10.14 20:19:51.309	_AEN-TVC-PLC_2	Arden Server 2	Communications Fault - Arden Server 2 to Arden TVCS PLC			2024.10.14 20:20:40.259	0	PKV
WENT UNACK Med	2024.10.14 20:19:51.296	_AEN-TVC-PLC	Arden Server 1	Communications Fault - Arden Server 1 to Arden TVCS PLC			2024.10.14 20:20:34.414	0	ARN
WENT UNACK Med	2024.10.14 20:19:51.098	_PKV-TVC-PLC	MTPKV:_PKV-TVC-PLC.	Communications Fault - Parkville Server 1 to Parkville TVCS PLC			2024.10.14 20:20:18.195	0	PKV
WENT UNACK Med	2024.10.14 20:19:47.999	_DMA-BMS-PLC_2	MTAZC:_DMA-BMS-PLC_2.	Communications Fault - Anzac Server 2 to Anzac BMS PLC			2024.10.14 20:19:48.185	0	ARN
WENT UNACK Med	2024.10.14 20:19:47.999	_DMA-BMS-PLC3_2	MTAZC:_DMA-BMS-PLC3_2.	Communications Fault - Anzac Server 2 to Anzac BMS Gateway PLC			2024.10.14 20:19:48.043	0	ARN
WENT UNACK Med	2024.10.14 20:19:47.523	_PAE-BMS-PLC_2	MTARD:_PAE-BMS-PLC_2.	Communications Fault - Arden Server 2 to Western Portal BMS PLC			2024.10.14 20:19:47.566	0	PKV
WENT UNACK Med	2024.10.14 20:19:46.499	_AEN-BMS-PLC3_2	MTARD:_AEN-BMS-PLC3_2.	Communications Fault - Arden Server 2 to Arden BMS Gateway PLC			2024.10.14 20:19:46.542	0	PKV
WENT UNACK Med	2024.10.14 20:19:42.991	_AEN-BMS-PLC_2	Arden BMS PLC	Communications Fault - Arden Server 2 to Arden BMS PLC			2024.10.14 20:19:43.128	0	PKV
WENT UNACK Med	2024.10.14 20:19:37.129	_AEN-BMS-PLC3	MTARD:_AEN-BMS-PLC3.	Communications Fault - Arden Server 1 to Arden BMS Gateway PLC			2024.10.14 20:19:37.171	0	ARN
WENT UNACK Med	2024.10.14 20:19:35.161	_DMA-BMS-PLC3	MTAZC:_DMA-BMS-PLC3.	Communications Fault - Anzac Server 1 to Anzac BMS Gateway PLC			2024.10.14 20:19:35.203	0	AZC
WENT UNACK Med	2024.10.14 20:19:34.312	_TSC-BMS-PLC3	MTTHL:_TSC-BMS-PLC3.	Communications Fault - Town Hall Server 1 to Town Hall BMS Gateway PLC			2024.10.14 20:19:34.354	0	THL
WENT UNACK Med	2024.10.14 20:19:33.060	_PKV-BMS-PLC	MTPKV:_PKV-BMS-PLC.	Communications Fault - Parkville Server 1 to Parkville BMS PLC			2024.10.14 20:19:33.188	0	PKV
WENT UNACK Med	2024.10.14 20:19:32.844	_DMA-BMS-PLC	MTAZC:_DMA-BMS-PLC.	Communications Fault - Anzac Server 1 to Anzac BMS PLC			2024.10.14 20:19:33.009	0	AZC
WENT UNACK Med	2024.10.14 20:19:32.736	_PDM-BMS-PLC	MTAZC:_PDM-BMS-PLC.	Communications Fault - Anzac Server 1 to Eastern Portal BMS PLC			2024.10.14 20:19:32.771	0	AZC
WENT UNACK Med	2024.10.14 20:19:32.657	_PKV-BMS-PLC3	MTPKV:_PKV-BMS-PLC3.	Communications Fault - Parkville Server 1 to Parkville BMS Gateway PLC			2024.10.14 20:19:32.696	0	PKV
WENT UNACK Med	2024.10.14 20:19:32.655	_PAE-BMS-PLC	MTARD:_PAE-BMS-PLC.	Communications Fault - Arden Server 1 to Western Portal BMS PLC			2024.10.14 20:19:32.698	0	ARN
WENT UNACK Med	2024.10.14 20:19:24.871	_TNC-BMS-PLC3_2	MTSTL:_TNC-BMS-PLC3_2.	Communications Fault - State Library Server 2 to State Library BMS Gateway PLC			2024.10.14 20:19:24.901	0	THL
WENT UNACK Med	2024.10.14 20:19:22.420	_TNC-BMS-PLC_2	MTSTL:_TNC-BMS-PLC_2.	Communications Fault - State Library Server 2 to State Library BMS PLC			2024.10.14 20:19:22.603	0	THL
WENT UNACK Med	2024.10.14 20:19:22.133	_TNC-TVC-PLC_2	MTSTL:_TNC-TVC-PLC_2.	Communications Fault - State Library Server 2 to State Library TVCS PLC			2024.10.14 20:20:12.143	0	THL
WENT UNACK Low	2024.10.15 07:04:56.261	_Mod_Plc_1_2	Distributed Server 2	Communications Fault - Distributed Server 2 to RSG			2024.10.15 07:04:57.270	0	THL
WENT UNACK Low	2024.10.15 04:13:25.391	_Mod_Plc_1	Distributed Server 1	Communications Fault - Distributed Server 1 to RSG			2024.10.15 04:13:26.398	0	ARN
WENT UNACK Low	2024.10.14 20:19:51.304	_AEN-TVC-PLC_2	Arden Server 2	Link Failure - Arden Server 2 to Arden TVCS CPU 1			2024.10.14 20:20:40.259	0	PKV
WENT UNACK Low	2024.10.14 20:19:51.291	_AEN-TVC-PLC	Arden Server 1	Link Failure - Arden Server 1 to Arden TVCS CPU 1			2024.10.14 20:20:34.414	0	ARN
WENT UNACK Low	2024.10.14 20:19:51.097	_PKV-TVC-PLC	MTPKV:_PKV-TVC-PLC.	Link Failure - Parkville Server 1 to Parkville TVCS CPU 2			2024.10.14 20:20:48.195	0	PKV
WENT UNACK Low	2024.10.14 20:19:50.206	_AEN-TVC-PLC_2	Arden Server 2	Link Failure - Arden Server 2 to Arden TVCS CPU 2			2024.10.14 20:20:40.258	0	PKV
WENT UNACK Low	2024.10.14 20:19:44.353	_AEN-TVC-PLC	Arden Server 1	Link Failure - Arden Server 1 to Arden TVCS CPU 2			2024.10.14 20:20:34.414	0	ARN
WENT UNACK Low	2024.10.14 20:19:28.165	_PKV-TVC-PLC	MTPKV:_PKV-TVC-PLC.	Link Failure - Parkville Server 1 to Parkville TVCS CPU 1			2024.10.14 20:20:18.195	0	PKV
ACK High	2024.10.15 07:14:45.777	TSC_TEP_0303_04_DS	Tunnel Drainage Pump - Duty Selection	Risk of track flooding!	2024.10.15 07:20:58.175	kai_longley		0	THL
ACK High	2024.10.14 20:23:29.088	PKV_OFN_0001_03_DS	Kernot Rd OTE shaft	All fans inoperative!	2024.10.15 07:21:01.162	kai_longley		0	PKV
ACK High	2024.10.14 19:38:09.089	PKV_TFN_0201_03_DS	Leicester St TVF shaft	All fans inoperative!	2024.10.15 07:21:02.785	kai_longley		0	PKV
ACK High	2024.10.14 19:34:11.090	PKV_TFN_0101_03_DS	Barry St TVF shaft	All fans inoperative!	2024.10.15 07:21:04.132	kai_longley		0	PKV
ACK High	2024.10.14 18:34:38.449	SYP-ZONE-0004	Westbound Detection Zone 2	TIAS activated! 	2024.10.15 07:21:05.608	kai_longley		0	SDU
ACK High	2024.10.14 18:33:58.449	SYP-ZONE-0003	Westbound Detection Zone 1	TIAS activated! 	2024.10.15 07:21:07.182	kai_longley		0	SDU
ACK High	2024.10.14 18:30:40.249	AEN_TFN_0201_03_DS	Laurens St TVF shaft	Tunnel Section 03 Arden End - Ventilation Unavailable!	2024.10.15 07:21:08.579	kai_longley		0	SDU
ACK High	2024.10.14 18:30:35.301	AEN_OFN_0201_02_DS	Laurens St OTE shaft	Arden - East End Over Track Ventilation Unavailable!	2024.10.15 07:21:10.041	kai_longley		0	SDU
ACK High	2024.10.14 18:30:29.255	AEN_OFN_0101_02_DS	Fogarty St OTE shaft	Arden - West End Over Track Ventilation Unavailable!	2024.10.15 07:21:11.337	kai_longley		0	SDU
ACK High	2024.10.14 18:29:36.304	AEN_TFN_0101_03_DS	Fogarty St TVF shaft	Tunnel Section 01 - Ventilation Unavailable!	2024.10.15 07:21:12.736	kai_longley		0	SDU
ACK High	2024.10.14 18:26:08.098	PKV_SSX_0002	TVCS Shaft Smoke Detection System 02	Shaft smoke detection unavailable!	2024.10.15 07:21:13.932	kai_longley		0	SDU
ACK High	2024.10.14 18:26:08.098	PKV_SSX_0001	TVCS Shaft Smoke Detection System 01	Shaft smoke detection unavailable!	2024.10.15 07:21:15.131	kai_longley		0	SDU
ACK High	2024.10.14 17:11:24.459	SKP-ZONE-0002	Eastbound Detection Zone 2	TIAS activated! 	2024.10.15 07:21:17.944	kai_longley		0	SDU
ACK High	2024.10.14 17:10:45.456	SKP-ZONE-0001	Eastbound Detection Zone 1	TIAS activated! 	2024.10.15 07:21:20.452	kai_longley		0	SDU
ACK High	2024.10.14 11:19:55.907	PKV-W-PSD-004	Parkville Platform 1 Zone 1 PSD 04	PSD Unscheduled Door Opening!	2024.10.14 16:27:47.262	kai_longley		0	PKV
